7.5272 	INFO 	Loaded monitor calibration from ['2025_08_12 10:43']
7.5380 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
7.8990 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
7.8990 	INFO 	OpenGL version supported by driver is 4..
7.9168 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000189BCAEB280>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000189BCAEB220>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000189BCBD2BF0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.9169 	EXP 	window1: backgroundImage = ''
7.9169 	EXP 	window1: backgroundFit = 'none'
8.2567 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.2568 	EXP 	window1: recordFrameIntervals = False
8.4266 	EXP 	window1: recordFrameIntervals = True
8.6100 	EXP 	Screen (0) actual frame rate measured at 60.13Hz
8.6100 	EXP 	window1: recordFrameIntervals = False
8.6602 	INFO 	keyboard.Keyboard is using ptb backend.
8.6604 	INFO 	keyboard.Keyboard is using ptb backend.
8.6604 	EXP 	delay _discounting: status = STARTED
8.6634 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.7774 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0074 	EXP 	Imported discounting _ cond(Sheet1).csv as conditions, 7 conditions, 3 params
0.0079 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': np.int64(15), 'future_reward': np.int64(35), 'delay': np.int64(13), 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0572 	EXP 	text: height = np.float64(0.05)
0.0572 	EXP 	text: height = np.float64(0.05)
0.0572 	EXP 	text: height = np.float64(0.05)
0.0572 	EXP 	text: text = 'GBP 15 today or GBP 35 after 13 days'
0.0572 	EXP 	fixation: autoDraw = True
1.0150 	INFO 	Keyboard events cleared
1.0148 	EXP 	text: autoDraw = True
1.0649 	EXP 	fixation: autoDraw = False
2.0145 	EXP 	text: autoDraw = False
2.6703 	EXP 	Device response: <KeyPress from None: t=2.654760700010229, value=l, duration=None>
2.6705 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': np.int64(11), 'future_reward': np.int64(30), 'delay': np.int64(7), 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.6765 	DATA 	Keypress: l
2.6810 	EXP 	fixation: autoDraw = False
2.6810 	EXP 	text: autoDraw = False
2.6810 	EXP 	text: height = np.float64(0.05)
2.6810 	EXP 	text: height = np.float64(0.05)
2.6810 	EXP 	text: height = np.float64(0.05)
2.6810 	EXP 	text: text = 'GBP 11 today or GBP 30 after 7 days'
2.6810 	EXP 	fixation: autoDraw = True
2.8150 	EXP 	Device response: <KeyPress from None: t=2.654760700010229, value=l, duration=0.1446257999923546>
3.6812 	INFO 	Keyboard events cleared
3.6810 	EXP 	fixation: autoDraw = False
3.6810 	EXP 	text: autoDraw = True
4.1479 	EXP 	Device response: <KeyPress from None: t=4.139478700002655, value=t, duration=None>
4.1483 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'reward_today': np.int64(27), 'future_reward': np.int64(50), 'delay': np.int64(21), 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
4.1570 	DATA 	Keypress: t
4.1639 	EXP 	fixation: autoDraw = False
4.1639 	EXP 	text: autoDraw = False
4.1639 	EXP 	text: height = np.float64(0.05)
4.1639 	EXP 	text: height = np.float64(0.05)
4.1639 	EXP 	text: height = np.float64(0.05)
4.1639 	EXP 	text: text = 'GBP 27 today or GBP 50 after 21 days'
4.1639 	EXP 	fixation: autoDraw = True
4.2980 	EXP 	Device response: <KeyPress from None: t=4.139478700002655, value=t, duration=0.15181169999414124>
5.1475 	INFO 	Keyboard events cleared
5.1473 	EXP 	text: autoDraw = True
5.1637 	EXP 	fixation: autoDraw = False
5.3978 	EXP 	Device response: <KeyPress from None: t=5.39648880000459, value=l, duration=None>
5.3982 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'reward_today': np.int64(78), 'future_reward': np.int64(80), 'delay': np.int64(162), 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
5.4059 	DATA 	Keypress: l
5.4135 	EXP 	fixation: autoDraw = False
5.4135 	EXP 	text: autoDraw = False
5.4135 	EXP 	text: height = np.float64(0.05)
5.4135 	EXP 	text: height = np.float64(0.05)
5.4135 	EXP 	text: height = np.float64(0.05)
5.4135 	EXP 	text: text = 'GBP 78 today or GBP 80 after 162 days'
5.4135 	EXP 	fixation: autoDraw = True
5.5469 	EXP 	Device response: <KeyPress from None: t=5.39648880000459, value=l, duration=0.14426519998232834>
6.3471 	EXP 	Device response: <KeyPress from None: t=6.345323499990627, value=t, duration=None>
6.3482 	DATA 	Keypress: t
6.4135 	INFO 	Keyboard events cleared
6.4133 	EXP 	fixation: autoDraw = False
6.4133 	EXP 	text: autoDraw = True
6.5138 	EXP 	Device response: <KeyPress from None: t=6.345323499990627, value=t, duration=0.15544709999812767>
7.4130 	EXP 	text: autoDraw = False
7.4628 	EXP 	Device response: <KeyPress from None: t=7.456581900012679, value=l, duration=None>
7.4630 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'reward_today': np.int64(67), 'future_reward': np.int64(75), 'delay': np.int64(119), 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
7.4674 	DATA 	Keypress: l
7.4792 	EXP 	fixation: autoDraw = False
7.4792 	EXP 	text: autoDraw = False
7.4792 	EXP 	text: height = np.float64(0.05)
