607.1558 	INFO 	Loaded monitor calibration from ['2025_08_12 10:43']
607.1699 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
607.6420 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
607.6420 	INFO 	OpenGL version supported by driver is 4..
607.7693 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DBA081B280>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DBA081B220>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001DBA0902BF0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
607.7694 	EXP 	window1: backgroundImage = ''
607.7695 	EXP 	window1: backgroundFit = 'none'
608.3012 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
608.3012 	EXP 	window1: recordFrameIntervals = False
608.4469 	EXP 	window1: recordFrameIntervals = True
608.6300 	EXP 	Screen (0) actual frame rate measured at 60.06Hz
608.6300 	EXP 	window1: recordFrameIntervals = False
608.7000 	INFO 	keyboard.Keyboard is using ptb backend.
608.7002 	INFO 	keyboard.Keyboard is using ptb backend.
608.7002 	EXP 	delay _discounting: status = STARTED
608.7039 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
608.8553 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0077 	EXP 	Imported discounting _ cond(Sheet1).csv as conditions, 7 conditions, 3 params
0.0088 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': np.int64(11), 'future_reward': np.int64(30), 'delay': np.int64(7), 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0776 	EXP 	text: height = np.float64(0.05)
0.0776 	EXP 	text: height = np.float64(0.05)
0.0776 	EXP 	text: height = np.float64(0.05)
0.0776 	EXP 	text: text = 'GBP 11 today or GBP 30 after 7 days'
0.0776 	EXP 	fixation: autoDraw = True
1.0079 	INFO 	Keyboard events cleared
1.0077 	EXP 	text: autoDraw = True
1.0911 	EXP 	fixation: autoDraw = False
2.0072 	EXP 	text: autoDraw = False
11.8521 	EXP 	Device response: <KeyPress from None: t=11.83603919998859, value=l, duration=None>
11.8523 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': np.int64(67), 'future_reward': np.int64(75), 'delay': np.int64(119), 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
11.8573 	DATA 	Keypress: l
11.8590 	EXP 	fixation: autoDraw = False
11.8590 	EXP 	text: autoDraw = False
11.8590 	EXP 	text: height = np.float64(0.05)
11.8590 	EXP 	text: height = np.float64(0.05)
11.8590 	EXP 	text: height = np.float64(0.05)
11.8590 	EXP 	text: text = 'GBP 67 today or GBP 75 after 119 days'
11.8590 	EXP 	fixation: autoDraw = True
12.0211 	EXP 	Device response: <KeyPress from None: t=11.83603919998859, value=l, duration=0.1824264999886509>
12.8042 	EXP 	Device response: <KeyPress from None: t=12.802431399992201, value=t, duration=None>
12.8054 	DATA 	Keypress: t
12.8539 	INFO 	Keyboard events cleared
12.8537 	EXP 	text: autoDraw = True
