6.4036 	INFO 	Loaded monitor calibration from ['2025_08_12 10:43']
6.4108 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
6.7091 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
6.7091 	INFO 	OpenGL version supported by driver is 4..
6.7326 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028D6732B280>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028D6732B220>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000028D67416BF0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.7327 	EXP 	window1: backgroundImage = ''
6.7327 	EXP 	window1: backgroundFit = 'none'
7.0538 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.0538 	EXP 	window1: recordFrameIntervals = False
7.1840 	EXP 	window1: recordFrameIntervals = True
7.3677 	EXP 	Screen (0) actual frame rate measured at 60.09Hz
7.3677 	EXP 	window1: recordFrameIntervals = False
7.4134 	INFO 	keyboard.Keyboard is using ptb backend.
7.4135 	INFO 	keyboard.Keyboard is using ptb backend.
7.4135 	EXP 	delay discounting: status = STARTED
